"Step","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX"
"0","14.91809892654419","14.595473289489746","15.079391479492188","14.903818448384603","14.595473289489746","15.079391479492188","14.91809892654419","14.595473289489746","15.079391479492188","14.91809892654419","14.595473289489746","15.079391479492188","14.91809892654419","14.595473289489746","15.079391479492188"
"1","13.374670267105103","12.644769668579102","13.761734962463379","14.932215054829916","14.732382774353027","15.070491790771484","14.607937335968018","13.404888153076172","15.092649459838867","14.135814666748047","13.416059494018555","14.512176513671875","13.051487922668457","11.331804275512695","13.757963180541992"
"2","11.563059568405151","9.871970176696777","12.702281951904297","14.551149686177572","14.175854682922363","14.791921615600586","13.238714694976807","8.363302230834961","15.000509262084961","12.507339715957642","11.472495079040527","13.470396041870117","10.18576991558075","6.206085681915283","11.569817543029785"
"3","9.474637985229492","5.940859794616699","11.263158798217773","14.53349749247233","14.353155136108398","14.770711898803711","11.57043832540512","2.0109307765960693","15.003397941589355","11.047223806381226","9.725276947021484","13.054418563842773","8.296467661857605","3.2396597862243652","10.186570167541504"
"4","7.446811020374298","3.785327196121216","9.809057235717773","14.248689333597818","13.790650367736816","14.50445556640625","11.334734231233597","1.362815022468567","14.810897827148438","9.150760531425476","6.7704339027404785","11.430961608886719","5.634634077548981","1.188899278640747","7.493202209472656"
"5","5.663427025079727","1.9815088510513306","8.065263748168945","14.3102388381958","14.143937110900879","14.586069107055664","11.284952491521835","1.3224176168441772","14.690914154052734","7.313988089561462","5.133039951324463","10.537256240844727","4.4219748973846436","1.0054969787597656","6.000226974487305"
"6","4.041106402873993","1.2222018241882324","5.833915710449219","14.019895235697428","13.791248321533203","14.325838088989258","11.213038057088852","1.3325904607772827","14.818804740905762","5.914984822273254","3.4727439880371094","9.434938430786133","3.170352816581726","0.8488225936889648","4.151165008544922"
"7","3.0876708030700684","1.1176822185516357","4.672206878662109","13.728620847066244","13.393013000488281","14.23476505279541","11.12121570110321","1.7257027626037598","14.764952659606934","4.827452003955841","2.5187430381774902","8.813323974609375","2.3318565487861633","0.8202800750732422","3.146425247192383"
"8","2.380444884300232","1.0069265365600586","3.6893177032470703","13.643548965454102","12.882290840148926","14.174644470214844","11.03847861289978","1.8384723663330078","14.427436828613281","3.594411998987198","1.3614288568496704","6.797565460205078","1.4027075469493866","0.6801038980484009","2.0491011142730713"
"9","1.6047520488500595","0.8898383975028992","2.3174779415130615","13.194183349609375","12.995400428771973","13.44396686553955","10.912159621715546","1.9782207012176514","14.149368286132812","2.6212492287158966","1.1727782487869263","5.694938659667969","1.0510797500610352","0.5929921865463257","1.242039680480957"
"10","1.2856964319944382","0.8367161154747009","1.6277339458465576","12.876340866088867","12.155847549438477","13.444952011108398","11.064314663410187","1.8872654438018799","14.573055267333984","2.180061936378479","1.0891690254211426","5.013167381286621","0.9485501423478127","0.47788968682289124","1.1566249132156372"
"11","1.096261203289032","0.6835633516311646","1.3400119543075562","12.863296508789062","12.050348281860352","13.354613304138184","10.851837277412415","1.8665099143981934","14.036009788513184","1.8420623540878296","0.9800217151641846","4.0473175048828125","0.8623683452606201","0.3866249918937683","1.0464491844177246"
"12","1.001330390572548","0.5643578171730042","1.2623522281646729","12.737536748250326","12.014047622680664","13.16731071472168","10.956571817398071","1.6016883850097656","14.460931777954102","1.6707975566387177","0.919456958770752","3.568328857421875","0.8189765512943268","0.33195626735687256","1.0234181880950928"
"13","0.901890754699707","0.4186329245567322","1.1684423685073853","12.021971066792807","11.57210922241211","12.365523338317871","10.19054263830185","1.404325246810913","13.153203964233398","1.4534104019403458","0.8454285264015198","2.910399913787842","0.7489450573921204","0.30582112073898315","0.9412621259689331"
"14","0.7578350529074669","0.3500162661075592","0.9948831796646118","12.080880165100098","10.86192512512207","12.921687126159668","10.477211773395538","1.2197010517120361","13.6317138671875","1.2672286629676819","0.7962996959686279","2.5009515285491943","0.6589666157960892","0.2517828941345215","0.8098032474517822"
"15","0.7440719455480576","0.31190502643585205","0.9854634404182434","11.71450169881185","11.139259338378906","12.7112455368042","10.061123698949814","1.0954679250717163","13.434104919433594","1.0514329820871353","0.7905286550521851","1.628017544746399","0.6598623767495155","0.22856256365776062","0.8077213168144226"
"16","0.6666110977530479","0.25643977522850037","0.903163731098175","11.529003461201986","10.686935424804688","12.296709060668945","9.925879210233688","1.1215895414352417","13.07175064086914","0.9473301768302917","0.718795120716095","1.3907428979873657","0.6163958683609962","0.23112455010414124","0.7690004110336304"
"17","0.5531053096055984","0.23023998737335205","0.763464093208313","11.20880381266276","10.72789192199707","11.728628158569336","9.66695088148117","0.9954421520233154","12.651338577270508","0.8002249747514725","0.6125653982162476","1.1083307266235352","0.5268766209483147","0.20210185647010803","0.6483587026596069"
"18","0.5439119189977646","0.22506248950958252","0.7820581793785095","10.933426221211752","9.347898483276367","11.75128173828125","9.861574649810791","1.0610017776489258","13.267776489257812","0.8043757081031799","0.5870673060417175","1.11891770362854","0.5189267881214619","0.20701368153095245","0.6623846292495728"
"19","0.48888903111219406","0.2016695737838745","0.7053714990615845","11.124724388122559","9.832740783691406","12.163681030273438","10.008628994226456","1.009112000465393","13.1534423828125","0.7518294304609299","0.5196030735969543","1.06843900680542","0.46830611675977707","0.20269480347633362","0.5768172144889832"
"20","0.42284174636006355","0.21582384407520294","0.5941242575645447","10.516236941019693","9.319316864013672","11.470662117004395","9.580002069473267","1.000056266784668","12.572583198547363","0.6765703484416008","0.47058239579200745","0.966253399848938","0.4102342501282692","0.19437173008918762","0.49902868270874023"
"21","0.39816609025001526","0.18714183568954468","0.5665181875228882","10.23497486114502","9.137649536132812","10.9882173538208","9.50030505657196","1.0311942100524902","12.971056938171387","0.6611533835530281","0.39458468556404114","1.0239007472991943","0.37161505967378616","0.18952906131744385","0.47636693716049194"
"23","0.3434668816626072","0.1917603462934494","0.4752076268196106","9.78132438659668","8.840800285339355","10.469809532165527","9.142168194055557","0.9608408212661743","12.17148494720459","0.5999876335263252","0.3534497320652008","0.9722896814346313","0.3260556235909462","0.18206873536109924","0.3861677646636963"
"24","0.30041375011205673","0.182297021150589","0.4163048267364502","9.293336232503256","7.6050004959106445","10.383768081665039","9.380029678344727","1.015655517578125","12.657724380493164","0.5525592789053917","0.31099003553390503","0.9826041460037231","0.28127553686499596","0.179597869515419","0.33382710814476013"
"25","0.27460866793990135","0.1966719776391983","0.3514927923679352","8.184905370076498","6.375429153442383","9.70131778717041","8.560171082615852","0.938214123249054","11.235159873962402","0.4942508935928345","0.30722829699516296","0.8540387153625488","0.26846807450056076","0.19063711166381836","0.3130355477333069"
"26","0.2573911100625992","0.1709577888250351","0.32347574830055237","8.379524230957031","6.635910987854004","9.886615753173828","8.548757806420326","0.8987599015235901","11.276445388793945","0.48393508791923523","0.2618703842163086","0.8983206152915955","0.24557046592235565","0.18000885844230652","0.2771338224411011"
"27","0.24917684122920036","0.18781103193759918","0.2985193431377411","7.950127760569255","6.299449443817139","9.023942947387695","8.494001030921936","0.901526927947998","11.371973991394043","0.4653509631752968","0.2723132371902466","0.8858835697174072","0.24223146587610245","0.17084145545959473","0.27362701296806335"
"28","0.21898828446865082","0.17157384753227234","0.2588531970977783","7.121721903483073","5.3007612228393555","8.334665298461914","8.058420240879059","0.8587667942047119","10.758712768554688","0.4079486206173897","0.24052733182907104","0.7955492734909058","0.2166357785463333","0.17178241908550262","0.24030934274196625"
